,Author,Quotes,Likes,Tags
24,Isaac Mashman,"“It comforts me to know that anything I put my mind to, and pursue, I can achieve.”",0,"['branding,', 'chase-the-vision,', 'goals,', 'growth,', 'inspirational,', 'isaac-mashman,', 'marketing,', 'motivational,', 'personal-branding,', 'visionary']"
25,Isaac Mashman,“People get too big to do the little things and then wonder why they don't have the big results.”,0,"['branding,', 'chase-the-vision,', 'goals,', 'growth,', 'inspirational,', 'isaac-mashman,', 'marketing,', 'motivational,', 'personal-branding,', 'visionary']"
26,Lailah Gifty Akita,"“Heavenly Father, I put my hope in your holy word, therefore, I am happy.”",0,"['happy,', 'heaenly-father,', 'hope,', 'motivational']"
27,Lailah Gifty Akita,“True knowledge leads kindness.”,0,"['kindness,', 'knowledge,', 'motivational']"
28,Lailah Gifty Akita,“A devoted life of a scholar is to study.”,0,"['life,', 'motivational,', 'scholar,', 'study']"
29,Lailah Gifty Akita,“All our problems can not be compared with the precious privilege of being alive.”,0,"['life-lessons,', 'motivational,', 'problems']"
0,Parmahamsa Nithyananda,"“The motivation for any work should be inspiration, not worry. Inspiration is an overflowing energy that",0,"['faith,', 'happiness,', 'hope,', 'humor,', 'inspiration,', 'inspirational,', 'knowledge,', 'life,', 'motivational,', 'wisdom']"
1,Paramahamsa Nithyananda,“THREE SCRIPTURAL REFERENCES FOR THE WORD ‘HINDU’ AND ‘HINDUSTANA’ FROM MERU TANTRA -SHAIVA AGAMA:,0,"['faith,', 'happiness,', 'hope,', 'humor,', 'inspiration,', 'inspirational,', 'knowledge,', 'life,', 'motivational,', 'wisdom']"
2,Paramahamsa Nithyananda,“THREE SCRIPTURAL REFERENCES FOR THE WORD ‘HINDU’ AND ‘HINDUSTANA’FROM SHABDHA KALPA DRUMA:,0,"['faith,', 'happiness,', 'hope,', 'humor,', 'inspiration,', 'inspirational,', 'knowledge,', 'life,', 'motivational,', 'wisdom']"
3,Paramahamsa Nithyananda,“THREE SCRIPTURAL REFERENCES FOR THE WORD ‘HINDU’ AND ‘HINDUSTANA’FROM BRIHASPATI AGAMA:,0,"['faith,', 'happiness,', 'hope,', 'humor,', 'inspiration,', 'inspirational,', 'knowledge,', 'life,', 'motivational,', 'wisdom']"
4,Kayambila Mpulamasaka,“For every vision there is a greater provision.”,0,"['african-authors,', 'inspirational-quotes,', 'motivational,', 'wisdom-quotes,', 'wise-sayings,', 'wise-words']"
5,Paramahamsa Nithyananda,"“If you think you don’t have individual identity and you are just a mixture of body, mind, chemicals, hormones, thoughts, and nothing more than this mixture exists separately, you will see the cosmos also the same way.”",0,"['faith,', 'happiness,', 'hope,', 'humor,', 'inspiration,', 'inspirational,', 'knowledge,', 'life,', 'motivational,', 'wisdom']"
6,Paramahamsa Nithyananda,"“If you understand at some point of time in your life: ‘even when all these hormones, chemicals, body, mind, ups, downs, all these impermanent things are not functioning, I am existing, I exist, so there is something more than these impermanent existences in me…’ if you get that glimpse, if you cognize it, and if it hits your existence,then you know the cosmos also as parameshwara, existence, more than the impermanent permutation combinations.”",0,"['faith,', 'happiness,', 'hope,', 'humor,', 'inspiration,', 'inspirational,', 'knowledge,', 'life,', 'motivational,', 'wisdom']"
7,Paramahamsa Nithyananda,"“In every level, if you realize the truth about your source, how you function, you will realize the cosmic source, how cosmos functions. If you realize the truth about how you decide at various points of your life, you will realize how cosmos decides at various points of existence. In every level, if you just understand you, you will understand the cosmos. And if you understand the cosmos, you will understand you.”",0,"['faith,', 'happiness,', 'hope,', 'humor,', 'inspiration,', 'inspirational,', 'knowledge,', 'life,', 'motivational,', 'wisdom']"
8,Paramahamsa Nithyananda,"“If you feel indigestion in your stomach, or some pain or gas or stomach upset, how you take either banana or laxative like haritaki or castor oil, same way, if something is stuck in the cosmos and it becomes too heavy, cosmos takes measurements to clean itself.”",0,"['faith,', 'happiness,', 'hope,', 'humor,', 'inspiration,', 'inspirational,', 'knowledge,', 'life,', 'motivational,', 'wisdom']"
9,Paramahamsa Nithyananda,"“This pandemic which happened almost last 1 year, is actually cosmos just cleaning itself. So understand: if you understand whatever is happening in you, you will understand what is happening in the cosmos. And if you understand whatever is happening in the cosmos, you will understand what is happening in you. Atma jnana is paramatma jnana.”",0,"['faith,', 'happiness,', 'hope,', 'humor,', 'inspiration,', 'inspirational,', 'knowledge,', 'life,', 'motivational,', 'wisdom']"
10,Sajid Ullah Khan,"“Just planning is nothing, Execution on it is everything.”",0,"['entrepreneur,', 'entrepreneur-quotes,', 'entrepreneurship-quotes,', 'inspirational,', 'mindset,', 'motivational,', 'perspective']"
11,Sajid Ullah Khan,“See beyond the apparent and think in perpetuity and execute in long terms.”,0,"['entrepreneur,', 'entrepreneur-quotes,', 'entrepreneurship-quotes,', 'inspirational-attitude,', 'mindset,', 'motivational,', 'perspective']"
12,Baibhabi Nayak,“The world might not know the real you but you must know yourself.”,0,"['inspirational,', 'life,', 'motivational,', 'yourself']"
13,Baibhabi Nayak,“See good to feel good.”,0,"['good,', 'life,', 'motivational']"
14,Baibhabi Nayak,"“Think constructive , think moral cause your thoughts can unleash to action.”",0,"['inspirational,', 'motivational,', 'thinking']"
15,"Isaac Nash,",“Thoughts to words to actions with motivation and confidence make a difference.”,0,"['action,', 'hope,', 'life,', 'motivational,', 'success,', 'time']"
16,"Debatrayee Banerjee,","“But then when am I not a fool?""",0,"['fool-quotes,', 'foolishness,', 'life-lessons,', 'life-quotes,', 'love-quotes,', 'memories-quotes,', 'motivational,', 'smile,', 'soul-searching,', 'wisdom-quotes']"
17,"Temi O'Sola,","“Give room for peace, for a love that caters, not one that batters.”",0,"['care,', 'choices,', 'friendships,', 'inspirational,', 'love,', 'mindset,', 'motivational,', 'peace,', 'relationships']"
18,Shaa Zainol,"“Every day is a brand new day, to start over again and live as if nothing has happened yesterday.”",0,"['brand-new-day,', 'fresh-start,', 'inspirational,', 'life,', 'motivational']"
19,Paramahamsa Nithyananda,"“If you avoid knowledge about yourself, you will avoid knowledge about the cosmos. If you feel ignorance is ok and keep yourself in delusion, you will be deluded about the cosmos also. More and more clarity and understanding about your individual existence will help you have cosmic existence.”",0,"['faith,', 'happiness,', 'hope,', 'humor,', 'inspiration,', 'inspirational,', 'knowledge,', 'life,', 'motivational,', 'wisdom']"
20,Paramahamsa Nithyananda,"“Your present moment is not just what is happening to you, it is your experience about yourself plus your experience about what is happening, plus what is actually happening - all 3 put together.”",0,"['faith,', 'happiness,', 'hope,', 'humor,', 'inspiration,', 'inspirational,', 'knowledge,', 'life,', 'motivational,', 'wisdom']"
21,Paramahamsa Nithyananda,"“You always allow your perception about reality to impact your experience about yourself. That is what I call powerlessness. Instead, allowing your perception, experience about yourself, to impact your perception, is what I call powerfulness, power manifestation.”",0,"['faith,', 'happiness,', 'hope,', 'humor,', 'inspiration,', 'inspirational,', 'knowledge,', 'life,', 'motivational,', 'wisdom']"
22,Paramahamsa Nithyananda,"“If you operate from these life positive things like joy, bliss, love, even the chemicals and hormones your body secretes strengthens your immune system. There are tons of researches to prove this.”",0,"['faith,', 'happiness,', 'hope,', 'humor,', 'inspiration,', 'inspirational,', 'knowledge,', 'life,', 'motivational,', 'wisdom']"
23,Paramahamsa Nithyananda,"“Every action you do from fear, guilt, anxiety, the kind of hormones that get secreted, breaks your nervous system and destroys your whole body and mind. That is why I insist: never ever operate out of powerlessness.”",0,"['faith,', 'happiness,', 'hope,', 'humor,', 'inspiration,', 'inspirational,', 'knowledge,', 'life,', 'motivational,', 'wisdom']"
24,Brajesh Kumar Singh,“Tough days teach you a lot.”,0,"['brajesh-kumar-singh,', 'learning,', 'life,', 'life-lessons,', 'motivational,', 'quotes-by-brajesh']"
25,"Zoë Cayetano,",“I bought into all of it–to the idea that there is no other way to be rich and successful but to work the hours and slave your life away to a stable job.”,0,"['career,', 'inspirational,', 'life-lessons,', 'life-philosophy,', 'motivational,', 'self-help']"
26,Paramahamsa Nithyananda,"“Do not make any decision to execute any decision you made during pralaya, because all those decisions are out of powerlessness, when you were shaken and did not have trust on yourself. Now the healing and recovery is happening. Rebuild the love, joy, bliss, powerfulness, out of the new conscious being you are building; with absolute life positivity, take decisions. Influence ‘now’ - the present moment.”",0,"['faith,', 'happiness,', 'hope,', 'humor,', 'inspiration,', 'inspirational,', 'knowledge,', 'life-quotes,', 'motivational,', 'wisdom']"
27,Paramahamsa Nithyananda,“Live in the present moment’ is not a complete truth. ‘have power over the present moment’ is the complete truth! The power of ‘now’ is ‘having power over now’.”,0,"['faith,', 'happiness,', 'hope,', 'humor,', 'inspiration,', 'inspirational,', 'knowledge,', 'life,', 'motivational,', 'wisdom']"
28,Paramahamsa Nithyananda,"“Deciding to cognize you are paramashiva because that is the truth (om nithyananda paramashivoham) and face your inner space, your perception about life and life, reality itself, with this truth ‘I am paramashiva’. This is what is ‘having power over now - reality’.”",0,"['faith,', 'happiness,', 'hope,', 'humor,', 'inspiration,', 'inspirational,', 'knowledge,', 'life,', 'motivational,', 'wisdom']"
29,Paramahamsa Nithyananda,"“Life is superdeterminism, neither predetermined nor free will; it is superdeterminism.Empowering yourself with the truth, reality, that you are paramashiva, the ultimate paramatma and from that truth, reality, making your perception about life and with the strength of that subjective truth about yourself and the world, impacting the world, reality, is superdeterminism.”",0,"['faith,', 'happiness,', 'hope,', 'humor,', 'inspiration,', 'inspirational,', 'knowledge,', 'life,', 'motivational,', 'wisdom']"
0,JOURNEY TO THE WEST By Biao Wang,"“It remains one of the great inequalities of the world that some children are born light years ahead of others. They may come from more stable homes, from wealthy homes, from homes with cleaners and domestic staff, cooks and tutors. Everything is easier, more streamlined, more conducive to educational and career success. Others will come from one-bedroom huts with no running water and no electricity, little chance of a good education, and little time to do anything besides work. The child born into a rich family will, no doubt, progress at a faster rate and develop the sort of self-assurance that comes from stability. This is the case wherever you’re from; it is as true of communist societies as it is of capitalist ones. I have travelled the world and seen these inequalities. I have witnessed the problems such different starting blocks can bring. But if I’ve learned anything, it is that success is possible, whatever your situation and however your life begins.",7,"['determination,', 'inequality,', 'inspirational,', 'inspiring,', 'motivational,', 'never-give-up']"
